24,0.6083164215087891,0.3651559352874756,-0.19967049360275269,0.6097358465194702,0.3619082272052765,-0.20196382701396942,0.6105594038963318,0.36191049218177795,-0.20214040577411652,0.6113415360450745,0.36186227202415466,-0.2021413892507553,0.607798159122467,0.3620803654193878,-0.2011101394891739,0.6072856187820435,0.3620717227458954,-0.20126017928123474,0.6067231297492981,0.36236080527305603,-0.20137690007686615,0.6125586032867432,0.36434605717658997,-0.1852951943874359,0.6071122884750366,0.3651445806026459,-0.18095779418945312,0.6094709634780884,0.36939573287963867,-0.18947654962539673,0.6073125600814819,0.3691636919975281,-0.18897904455661774,0.6182550191879272,0.38384002447128296,-0.147952139377594,0.6023969054222107,0.37576714158058167,-0.13107992708683014,0.6137545108795166,0.41552451252937317,-0.11982563138008118,0.6004284620285034,0.39202362298965454,-0.1340828835964203,0.6068518161773682,0.43124163150787354,-0.12335827946662903,0.6091859340667725,0.4046785235404968,-0.14017465710639954,0.6049611568450928,0.43787887692451477,-0.13164059817790985,0.611545741558075,0.4074963331222534,-0.1529562622308731,0.6060380935668945,0.43457916378974915,-0.14055286347866058,0.6126587390899658,0.40488505363464355,-0.15888525545597076,0.6068277359008789,0.43289974331855774,-0.12610317766666412,0.6120284795761108,0.4020785391330719,-0.14359669387340546,0.6144405007362366,0.4242354929447174,-0.008728482760488987,0.6035656332969666,0.41805532574653625,0.008587410673499107,0.6047660708427429,0.4552556276321411,-0.014925702475011349,0.5777973532676697,0.4340568780899048,-0.005066016688942909,0.6056867837905884,0.503400981426239,0.05926549434661865,0.5503113865852356,0.4756985008716583,0.03539026901125908,0.6060925722122192,0.5105573534965515,0.06469786912202835,0.5502082109451294,0.48702266812324524,0.037821099162101746,0.606938362121582,0.5172181129455566,0.029600342735648155,0.5360426306724548,0.48110753297805786,-0.0023837839253246784
25,0.6083508729934692,0.3644711673259735,-0.21292072534561157,0.6097790002822876,0.3614642322063446,-0.21476706862449646,0.6106109023094177,0.3614259362220764,-0.2149481624364853,0.6113971471786499,0.3613400459289551,-0.21494337916374207,0.607736349105835,0.3615747094154358,-0.2141086906194687,0.6071336269378662,0.36150673031806946,-0.21424950659275055,0.6064680814743042,0.361493855714798,-0.2143687605857849,0.6124944090843201,0.36353981494903564,-0.19446846842765808,0.6066529750823975,0.3636220097541809,-0.19136486947536469,0.6095135807991028,0.368956595659256,-0.20126041769981384,0.6073794960975647,0.369150310754776,-0.20115002989768982,0.6183813810348511,0.3834185302257538,-0.1518506109714508,0.6023961901664734,0.3785533905029297,-0.14189434051513672,0.6181877255439758,0.4153788089752197,-0.11930155009031296,0.5979269742965698,0.39237189292907715,-0.12911154329776764,0.6094556450843811,0.4315893352031708,-0.12235508859157562,0.609095573425293,0.4000979959964752,-0.14746594429016113,0.60829097032547,0.43867388367652893,-0.13060477375984192,0.6120328903198242,0.408297061920166,-0.16211333870887756,0.6069874167442322,0.43546345829963684,-0.1402757316827774,0.6131046414375305,0.4041053056716919,-0.16814064979553223,0.6072296500205994,0.43967366218566895,-0.12527114152908325,0.612052857875824,0.40114790201187134,-0.15116170048713684,0.6137904524803162,0.4245445132255554,-0.0039416649378836155,0.603526771068573,0.41843515634536743,0.0038523210678249598,0.6049149036407471,0.456428200006485,0.025245925411581993,0.5962902903556824,0.4543960392475128,0.011635943315923214,0.6058902740478516,0.5052239298820496,0.12203231453895569,0.6034853458404541,0.4907170534133911,0.09133639186620712,0.6066216230392456,0.5105071663856506,0.12984678149223328,0.6046125292778015,0.4957018792629242,0.10012026131153107,0.6071208119392395,0.5183542966842651,0.09666197746992111,0.5971279144287109,0.502158522605896,0.07048218697309494
26,0.608307421207428,0.3638884723186493,-0.14377638697624207,0.609688401222229,0.36085793375968933,-0.14177969098091125,0.610510528087616,0.36088627576828003,-0.14192955195903778,0.611284077167511,0.36087706685066223,-0.14193949103355408,0.6074416637420654,0.3606998026371002,-0.1415334790945053,0.6066434979438782,0.36065226793289185,-0.1416637897491455,0.6057700514793396,0.36075636744499207,-0.14176638424396515,0.6123009920120239,0.36177900433540344,-0.11609625816345215,0.6056205630302429,0.3621136248111725,-0.11458723992109299,0.6094853281974792,0.3678654730319977,-0.13145700097084045,0.6069532036781311,0.36775076389312744,-0.13178782165050507,0.6193090677261353,0.3825349807739258,-0.08167307823896408,0.600094199180603,0.3788623809814453,-0.07944755256175995,0.6203991770744324,0.41005203127861023,-0.051919881254434586,0.5942786335945129,0.39955922961235046,-0.0920105129480362,0.6139979958534241,0.4221543073654175,-0.06193918362259865,0.6089445948600769,0.4000875651836395,-0.14203563332557678,0.6124220490455627,0.43360525369644165,-0.0685713067650795,0.6108168363571167,0.40513259172439575,-0.15835276246070862,0.6140482425689697,0.42961013317108154,-0.07704045623540878,0.6142513155937195,0.40369048714637756,-0.16148288547992706,0.6145262122154236,0.42953014373779297,-0.06463778764009476,0.612969160079956,0.40129536390304565,-0.14492906630039215,0.6136919260025024,0.42536798119544983,-0.003831341164186597,0.6031213998794556,0.42361900210380554,0.0037187577690929174,0.6062241792678833,0.45700761675834656,-0.057207051664590836,0.6014078259468079,0.45616966485977173,-0.017792178317904472,0.6074061989784241,0.49669986963272095,0.004069889429956675,0.6073218584060669,0.49248209595680237,0.0599449947476387,0.608503520488739,0.5083089470863342,0.008449580520391464,0.608124315738678,0.4968765377998352,0.06682625412940979,0.6072531938552856,0.5161830186843872,-0.0355653278529644,0.6008380651473999,0.5079607367515564,0.029523270204663277
27
28
29,0.600274920463562,0.40622618794441223,-0.2290152758359909,0.6021741032600403,0.4073812961578369,-0.23545235395431519,0.6025578379631042,0.40886273980140686,-0.23560579121112823,0.6028149724006653,0.4103051424026489,-0.23559869825839996,0.601790726184845,0.40147942304611206,-0.23624727129936218,0.6017102003097534,0.3996548354625702,-0.2363601177930832,0.6016680598258972,0.3978438675403595,-0.2364899069070816,0.6057178378105164,0.41376450657844543,-0.22358153760433197,0.604742705821991,0.3937762975692749,-0.2271977812051773,0.6015574336051941,0.4099774956703186,-0.21894870698451996,0.6007381081581116,0.4051355719566345,-0.22052974998950958,0.6081662774085999,0.44052982330322266,-0.17417040467262268,0.6105157732963562,0.37593817710876465,-0.18180322647094727,0.606210470199585,0.4569035768508911,-0.12800158560276031,0.6085526347160339,0.3597258925437927,-0.1447330266237259,0.6081454753875732,0.4933238923549652,-0.11808677017688751,0.6043024659156799,0.36966073513031006,-0.13631048798561096,0.6076779961585999,0.5020651817321777,-0.12780579924583435,0.6051511168479919,0.3726765513420105,-0.14979933202266693,0.6079720258712769,0.5021594762802124,-0.13920651376247406,0.6050758957862854,0.374421626329422,-0.15644671022891998,0.6081706285476685,0.4988776445388794,-0.12304620444774628,0.6050432920455933,0.3754458427429199,-0.1399703472852707,0.6021891832351685,0.42822641134262085,0.004821022506803274,0.6018886566162109,0.3969781994819641,-0.00483257882297039,0.600908100605011,0.44588857889175415,0.14661052823066711,0.6048652529716492,0.4040009379386902,0.13653583824634552,0.6072441935539246,0.45686444640159607,0.27153271436691284,0.6058281660079956,0.4121423363685608,0.26402270793914795,0.6072485446929932,0.4564053416252136,0.28361472487449646,0.6064392924308777,0.4131838381290436,0.2768135666847229,0.6091283559799194,0.46961888670921326,0.2619786262512207,0.6032395958900452,0.42086169123649597,0.2564261555671692
30
31
32
33,0.5969647169113159,0.4028067886829376,-0.16708789765834808,0.5984373092651367,0.40329989790916443,-0.17606405913829803,0.598897397518158,0.4040635824203491,-0.17620086669921875,0.5992448329925537,0.40485453605651855,-0.1761893928050995,0.5978949069976807,0.3992805480957031,-0.17522375285625458,0.5978726148605347,0.3981179893016815,-0.1753055304288864,0.5978952646255493,0.3969620168209076,-0.1753678023815155,0.6032455563545227,0.406279981136322,-0.17892472445964813,0.6017254590988159,0.39277783036231995,-0.1748160719871521,0.5991491079330444,0.40401312708854675,-0.16268132627010345,0.5983167290687561,0.40179574489593506,-0.1619436889886856,0.6123093962669373,0.4299286901950836,-0.15822981297969818,0.6107096076011658,0.37527501583099365,-0.14119145274162292,0.6076482534408569,0.4636184573173523,-0.17075039446353912,0.6066991090774536,0.3749382197856903,-0.11456038802862167,0.6050658822059631,0.50322026014328,-0.20930972695350647,0.6064578890800476,0.3705857992172241,-0.09858056902885437,0.6042943596839905,0.5112695693969727,-0.22709980607032776,0.6058670878410339,0.36979854106903076,-0.10967894643545151,0.6040675640106201,0.5124056339263916,-0.23413652181625366,0.605433464050293,0.37243935465812683,-0.11579716205596924,0.6038522124290466,0.5086957812309265,-0.21398864686489105,0.6057807207107544,0.3718404173851013,-0.10223852843046188,0.6049386262893677,0.4211307764053345,-0.005189264193177223,0.6013333797454834,0.39295321702957153,0.005120610352605581,0.6017186045646667,0.4515896439552307,0.13288821280002594,0.5992215871810913,0.3933772146701813,0.1429147720336914,0.6093444228172302,0.45666301250457764,0.2634384036064148,0.6059685349464417,0.39558303356170654,0.2815507650375366,0.6100724935531616,0.45573514699935913,0.2763698697090149,0.607009768486023,0.39604640007019043,0.2956659495830536,0.609119713306427,0.4659201502799988,0.2564915716648102,0.6055120229721069,0.399868369102478,0.2800287902355194
34
35
36
37
38
39,0.6057941317558289,0.36850684881210327,-0.2532903254032135,0.6077213883399963,0.364170640707016,-0.2631932199001312,0.6086081266403198,0.36526525020599365,-0.2632617652416229,0.609770655632019,0.365461528301239,-0.26324552297592163,0.6060552597045898,0.36354419589042664,-0.25587841868400574,0.6052300930023193,0.3639056980609894,-0.25592881441116333,0.6029784679412842,0.3601498603820801,-0.2560182511806488,0.6172952651977539,0.37876999378204346,-0.2547604441642761,0.6041473746299744,0.365001380443573,-0.21966995298862457,0.6064717173576355,0.37260106205940247,-0.24454940855503082,0.604568362236023,0.3734720051288605,-0.23462486267089844,0.6144235134124756,0.42910322546958923,-0.2042766511440277,0.6017731428146362,0.37575748562812805,-0.15085776150226593,0.6088074445724487,0.46878427267074585,-0.19018812477588654,0.600448727607727,0.39713969826698303,-0.05236302316188812,0.6037765741348267,0.5100405812263489,-0.19653531908988953,0.5942186117172241,0.41978058218955994,0.00448756106197834,0.6040018200874329,0.5197247266769409,-0.2057151049375534,0.5948154330253601,0.4237634837627411,0.006549747660756111,0.6031087040901184,0.519987165927887,-0.2186821848154068,0.5962976813316345,0.4221985936164856,0.00036221303162164986,0.602444052696228,0.5165055990219116,-0.2018628865480423,0.5962173938751221,0.4209308624267578,0.003555226605385542,0.6076276302337646,0.4274320900440216,-0.01742508076131344,0.6010060906410217,0.39913409948349,0.01751568913459778,0.603547990322113,0.4527433514595032,0.1057981550693512,0.5963436365127563,0.4083450138568878,0.14765731990337372,0.6042343974113464,0.46274927258491516,0.23210446536540985,0.5988391637802124,0.41177260875701904,0.2718043923377991,0.6040526032447815,0.4641701281070709,0.24437302350997925,0.598781168460846,0.41453614830970764,0.28431808948516846,0.6040575504302979,0.4655850827693939,0.22287330031394958,0.5995409488677979,0.4155830442905426,0.264939546585083
40
41,0.605307936668396,0.3691561222076416,-0.24886424839496613,0.6080722808837891,0.3658418357372284,-0.25896862149238586,0.6090614199638367,0.3675128221511841,-0.25904056429862976,0.609714686870575,0.36814841628074646,-0.25903746485710144,0.6064226627349854,0.364123672246933,-0.25246062874794006,0.6057921051979065,0.3632676899433136,-0.2525210976600647,0.6052022576332092,0.3628567159175873,-0.252602756023407,0.6161050200462341,0.38092559576034546,-0.25046053528785706,0.6050922274589539,0.36461955308914185,-0.21931184828281403,0.6062381267547607,0.37615421414375305,-0.23984435200691223,0.6038534045219421,0.3742384612560272,-0.23104281723499298,0.6104729175567627,0.43038561940193176,-0.19850996136665344,0.6045728921890259,0.3731904923915863,-0.1518932431936264,0.6083873510360718,0.46984583139419556,-0.17771242558956146,0.6053529977798462,0.39036279916763306,-0.05678916722536087,0.6043515801429749,0.5097509026527405,-0.1775597184896469,0.5982545614242554,0.41485318541526794,0.0005344090750440955,0.6041203737258911,0.5201581716537476,-0.18538253009319305,0.5964170098304749,0.421907901763916,0.0030397751834243536,0.6031803488731384,0.5201002359390259,-0.1985108107328415,0.5965460538864136,0.4190575182437897,-0.002208520658314228,0.6021354794502258,0.5169215798377991,-0.1828722357749939,0.5984017252922058,0.4183565676212311,-6.008582658978412e-06,0.6042531728744507,0.4260507822036743,-0.01588776893913746,0.6019394397735596,0.3947855532169342,0.015999406576156616,0.6040424108505249,0.45995670557022095,0.08950085937976837,0.5991426706314087,0.4077991545200348,0.14063620567321777,0.6054077744483948,0.48302704095840454,0.2032371610403061,0.6026145219802856,0.4165755808353424,0.25999683141708374,0.6059147119522095,0.48489612340927124,0.21431460976600647,0.602972149848938,0.4200364053249359,0.2721356153488159,0.6039444208145142,0.4901594817638397,0.19394801557064056,0.6013509631156921,0.4221573770046234,0.25597405433654785
42,0.6040988564491272,0.37138673663139343,-0.27884581685066223,0.6074808835983276,0.3673187792301178,-0.2874634563922882,0.6083928942680359,0.37115079164505005,-0.28752315044403076,0.6091403365135193,0.37138745188713074,-0.2875336706638336,0.6057336330413818,0.36514812707901,-0.28161975741386414,0.6049033403396606,0.3637167513370514,-0.281659334897995,0.6039375066757202,0.3639236390590668,-0.28176137804985046,0.6109874248504639,0.3882679343223572,-0.27189940214157104,0.6026901006698608,0.36585623025894165,-0.24326206743717194,0.6045800447463989,0.37885114550590515,-0.26727819442749023,0.6019510626792908,0.3781568706035614,-0.2591133117675781,0.609796941280365,0.4318861663341522,-0.2174285501241684,0.5984641909599304,0.3767520785331726,-0.171718567609787,0.6084006428718567,0.475961297750473,-0.21196918189525604,0.5958611965179443,0.39662522077560425,-0.08340505510568619,0.6043481826782227,0.5126450061798096,-0.23373837769031525,0.5904286503791809,0.42308440804481506,-0.030050691217184067,0.6042588353157043,0.5208407640457153,-0.24608047306537628,0.5893834829330444,0.4269598126411438,-0.030464308336377144,0.6031836867332458,0.521267831325531,-0.25827059149742126,0.5905225872993469,0.4270654618740082,-0.03430086001753807,0.602243959903717,0.5183020830154419,-0.23926526308059692,0.5909872651100159,0.4259732961654663,-0.02996271662414074,0.6088405847549438,0.4259033799171448,-0.016232891008257866,0.6053472757339478,0.39583924412727356,0.016315890476107597,0.6035481095314026,0.4553159177303314,0.09720097482204437,0.597634494304657,0.4027540385723114,0.1429603397846222,0.6049569249153137,0.4642643928527832,0.2383612096309662,0.5993072986602783,0.41883623600006104,0.28368982672691345,0.6065194010734558,0.4661693572998047,0.25286251306533813,0.6008363962173462,0.424511194229126,0.29847458004951477,0.6024916768074036,0.4704292416572571,0.2350657880306244,0.5954727530479431,0.4222017526626587,0.28392380475997925
43
44,0.5959663987159729,0.388006329536438,-0.29222896695137024,0.5998092889785767,0.38870224356651306,-0.302976131439209,0.6006401777267456,0.3906368017196655,-0.30310603976249695,0.6013294458389282,0.39254704117774963,-0.30309516191482544,0.6016262769699097,0.37923306226730347,-0.29973891377449036,0.6018394231796265,0.3784036934375763,-0.2998099625110626,0.6020180583000183,0.37723293900489807,-0.2998925745487213,0.6050108671188354,0.3985610008239746,-0.2924916446208954,0.6052281260490417,0.373751163482666,-0.2766490876674652,0.5972049236297607,0.3941364884376526,-0.28132981061935425,0.5977509617805481,0.38838058710098267,-0.27713876962661743,0.6051492691040039,0.4354759454727173,-0.23860302567481995,0.6049284338951111,0.37112677097320557,-0.2039516270160675,0.6071577668190002,0.47662657499313354,-0.2406754046678543,0.6068811416625977,0.3624989092350006,-0.11579795926809311,0.6048580408096313,0.5167086720466614,-0.28159424662590027,0.60432368516922,0.3691464960575104,-0.055844441056251526,0.6038597822189331,0.5254749655723572,-0.29919126629829407,0.6004055738449097,0.3714427053928375,-0.05858687683939934,0.6029894948005676,0.5251477956771851,-0.3123282790184021,0.6030503511428833,0.3746829628944397,-0.06582851707935333,0.6025686860084534,0.5219629406929016,-0.28860366344451904,0.6020691394805908,0.3740113377571106,-0.05791616439819336,0.6027278304100037,0.4291684627532959,-0.009173514321446419,0.6021118760108948,0.3940826952457428,0.009219755418598652,0.5993829965591431,0.4441487789154053,0.14687572419643402,0.5981478095054626,0.3927604556083679,0.16765573620796204,0.6022156476974487,0.44188281893730164,0.30582115054130554,0.5974938273429871,0.4043021500110626,0.3206247091293335,0.6027681231498718,0.44121092557907104,0.3216079771518707,0.5976914763450623,0.40695318579673767,0.33613863587379456,0.6006356477737427,0.4450308382511139,0.3030152916908264,0.595508873462677,0.41236212849617004,0.3167661428451538
