frame,NOSE_x,NOSE_y,NOSE_z,LEFT_EYE_INNER_x,LEFT_EYE_INNER_y,LEFT_EYE_INNER_z,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_z,LEFT_EYE_OUTER_x,LEFT_EYE_OUTER_y,LEFT_EYE_OUTER_z,RIGHT_EYE_INNER_x,RIGHT_EYE_INNER_y,RIGHT_EYE_INNER_z,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_z,RIGHT_EYE_OUTER_x,RIGHT_EYE_OUTER_y,RIGHT_EYE_OUTER_z,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_z,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_z,MOUTH_LEFT_x,MOUTH_LEFT_y,MOUTH_LEFT_z,MOUTH_RIGHT_x,MOUTH_RIGHT_y,MOUTH_RIGHT_z,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,LEFT_PINKY_x,LEFT_PINKY_y,LEFT_PINKY_z,RIGHT_PINKY_x,RIGHT_PINKY_y,RIGHT_PINKY_z,LEFT_INDEX_x,LEFT_INDEX_y,LEFT_INDEX_z,RIGHT_INDEX_x,RIGHT_INDEX_y,RIGHT_INDEX_z,LEFT_THUMB_x,LEFT_THUMB_y,LEFT_THUMB_z,RIGHT_THUMB_x,RIGHT_THUMB_y,RIGHT_THUMB_z,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_z,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_z,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,LEFT_FOOT_INDEX_z,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_z
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
32
33
34
35
36
37
38,0.06358154118061066,0.4929564297199249,-0.06335610151290894,0.06269435584545135,0.4866946339607239,-0.05512351542711258,0.0627419650554657,0.4864181876182556,-0.05526233837008476,0.06285195052623749,0.4862704873085022,-0.05521930381655693,0.061433617025613785,0.4862571060657501,-0.06618766486644745,0.06051544472575188,0.4857598543167114,-0.0663081705570221,0.05957964435219765,0.48534685373306274,-0.06636717170476913,0.059022288769483566,0.4865624010562897,-0.02005915157496929,0.05446144938468933,0.48602885007858276,-0.06899505853652954,0.062380965799093246,0.4984890818595886,-0.04853029176592827,0.06094827875494957,0.49834585189819336,-0.06390077620744705,0.048189952969551086,0.5185467004776001,0.01606088876724243,0.04517782852053642,0.5206238031387329,-0.09125466644763947,0.05057704448699951,0.5612703561782837,0.033333227038383484,0.056728627532720566,0.5691652297973633,-0.10925623029470444,0.05443037673830986,0.5955528616905212,0.0012197489850223064,0.06496258080005646,0.5863476395606995,-0.08891794830560684,0.058035094290971756,0.5886483788490295,0.0003445353067945689,0.0654338151216507,0.5875421166419983,-0.10291630774736404,0.058498021215200424,0.5868929028511047,-0.015046561136841774,0.06628474593162537,0.5859364867210388,-0.10053948312997818,0.05494415760040283,0.6013376712799072,-0.005420960020273924,0.0648043304681778,0.5863001346588135,-0.08880006521940231,0.016247402876615524,0.5978692770004272,0.03307235613465309,0.014781822450459003,0.587272047996521,-0.0331910140812397,0.05217089504003525,0.637078046798706,0.0403582938015461,0.023605771362781525,0.602685272693634,-0.05776875838637352,0.06114571914076805,0.6815046072006226,0.08854163438081741,0.013740597292780876,0.5963889360427856,-0.001625578966923058,0.06577804684638977,0.6756646037101746,0.09232911467552185,0.008680976927280426,0.5972885489463806,0.004948892164975405,0.07439938187599182,0.6893605589866638,0.07935145497322083,0.018937164917588234,0.5929466485977173,-0.00040535093285143375
39,0.06491614133119583,0.4928484261035919,-0.03968919441103935,0.06379034370183945,0.4866617023944855,-0.0320669449865818,0.0637972503900528,0.4864053428173065,-0.03218568116426468,0.06388429552316666,0.48626023530960083,-0.03213220462203026,0.06267213821411133,0.48627084493637085,-0.045298509299755096,0.06185491010546684,0.4858790934085846,-0.045418743044137955,0.06100132688879967,0.48565706610679626,-0.04550706222653389,0.06003415957093239,0.4865257441997528,-0.0003273725160397589,0.05630926042795181,0.48646020889282227,-0.060119692236185074,0.0638691857457161,0.4984845221042633,-0.0261860154569149,0.06244631111621857,0.4983604848384857,-0.04444674029946327,0.04864361882209778,0.5153433084487915,0.038678739219903946,0.05017078295350075,0.5187177062034607,-0.0873863622546196,0.04907122999429703,0.5497549176216125,0.06522858142852783,0.06704337894916534,0.5585104823112488,-0.10345079004764557,0.05437583476305008,0.5821284651756287,0.043217919766902924,0.08996696770191193,0.5827174782752991,-0.07854075729846954,0.056455809623003006,0.5862058997154236,0.04689789190888405,0.0943761020898819,0.5872470140457153,-0.09192303568124771,0.05799824371933937,0.5864965915679932,0.03240879997611046,0.09509629011154175,0.5853918194770813,-0.08444647490978241,0.05581532418727875,0.5872049331665039,0.03728582337498665,0.09411660581827164,0.5835583806037903,-0.07561906427145004,0.028462180867791176,0.5791491270065308,0.03545799106359482,0.020923899486660957,0.5821818113327026,-0.03552376478910446,0.06218856945633888,0.6142645478248596,0.0837729275226593,0.02360561117529869,0.6008490324020386,-0.09304586797952652,0.06847219169139862,0.6684641242027283,0.12663406133651733,0.013402117416262627,0.6029230356216431,-0.0440414734184742,0.066863052546978,0.6764376759529114,0.12974470853805542,0.008680972270667553,0.6022058129310608,-0.037778403609991074,0.08666173368692398,0.6665028929710388,0.12483757734298706,0.004242138471454382,0.6051705479621887,-0.041267868131399155
40,0.06756667792797089,0.4933607280254364,-0.0040469178929924965,0.06650737673044205,0.48693838715553284,0.003972811624407768,0.06632741540670395,0.4866756200790405,0.003865942358970642,0.06620536744594574,0.48648613691329956,0.003911967389285564,0.06571697443723679,0.4867904782295227,-0.009643870405852795,0.06488846987485886,0.4865170121192932,-0.00974494032561779,0.06401435285806656,0.48636457324028015,-0.009802529588341713,0.06219642981886864,0.48655349016189575,0.03273991495370865,0.05949573963880539,0.48689377307891846,-0.028836384415626526,0.06619418412446976,0.4990931749343872,0.007884449325501919,0.0648581013083458,0.49904268980026245,-0.010840478353202343,0.04959528520703316,0.5143691301345825,0.06653841584920883,0.05354126915335655,0.5172517895698547,-0.06250517815351486,0.05510905012488365,0.5492841005325317,0.09083141386508942,0.06440822035074234,0.5466911196708679,-0.08669622987508774,0.06514357030391693,0.5805661678314209,0.07012889534235,0.08163382112979889,0.5769727826118469,-0.06891308724880219,0.06734149158000946,0.5858327746391296,0.07476122677326202,0.08287324011325836,0.5837901830673218,-0.08098548650741577,0.06810326129198074,0.5855847597122192,0.060574762523174286,0.08380782604217529,0.5826206207275391,-0.0742817223072052,0.06400573253631592,0.5813137888908386,0.06419794261455536,0.08260410279035568,0.5802090764045715,-0.06635623425245285,0.030574968084692955,0.5769808292388916,0.03840934857726097,0.02744598500430584,0.5790857076644897,-0.03847161680459976,0.06347300112247467,0.6102834939956665,0.07620162516832352,0.03080533631145954,0.5965498685836792,-0.11233880370855331,0.07130791991949081,0.666231095790863,0.11524825543165207,0.015634583309292793,0.6001260876655579,-0.10991685837507248,0.0688699334859848,0.6767643690109253,0.11837171018123627,0.011793164536356926,0.6010017991065979,-0.10890580713748932,0.08800473809242249,0.6625306606292725,0.10895396023988724,0.004695917014032602,0.5930566191673279,-0.11671692132949829
